id,anchor,target,context,score
62b019dc4de6e553,pulse width modulated control,pulse duration modulation,G02,0.5
d0e5e0ba2d8927dd,pulse width modulated control,pulse oximeter,G02,0.0
27712c4bee155488,pulse width modulated control,pulse rate,G02,0.0
e1c509924d86076c,pulse width modulated control,pulse wave measuring,G02,0.25
892aa063ba44ee38,pulse width modulated control,pulse width control,G02,0.5
5d18136022e32472,pulse width modulated control,pulse width control circuit,G02,0.5
789f2f83510a2be1,pulse width modulated control,pulse width control signal,G02,0.5
de3b35bc4c09e102,pulse width modulated control,pulse width demodulation,G02,0.25
b6ac7d8f7e5fa234,pulse width modulated control,pulse width modulation,G02,0.5
80d274275430b618,pulse width modulated control,pulse width modulation control,G02,1.0
5fece477bcef0123,pulse width modulated control,pulse width modulation controller,G02,1.0
6626d97519afbe1b,pulse width modulated control,pulse width modulation speed control,G02,0.75
8bffcdc1616486f6,pulse width modulated control,pulses,G02,0.25
9a4b29b3102609a8,pulse width modulated control,variable width pulses,G02,0.5
44bbad33a49987a9,pulse width modulated control,variable width pulses controller,G02,0.5
cac2663147f1293c,pulse width modulated control,voice control,G02,0.0
3a2dc09da8da244f,pulse width modulated control,wall width,G02,0.0
4f1acd4cb4ca70d0,pulse width modulated control,width control circuit,G02,0.5
e329157a87562817,pulse width modulated control,width of table,G02,0.0
969352bbe256f411,radio wave transmission,transmission wave,H04,0.5
b53eee057ea0962c,radio wave transmission,ultrasonic wave transmission,H04,0.5
58c3bc019f30c0df,receiver shaft,brush,H04,0.25
666384fe50469f05,receiver shaft,channel receiver shaft,H04,0.5
76491602982eba5f,receiver shaft,drive shaft,H04,0.5
f3a85d213879232d,receiver shaft,master shaft,H04,0.25
a07467d4e13265ca,receiver shaft,motor,H04,0.25
c0f4543219bde0cb,receiver shaft,motor shaft,H04,0.5
d2a11a888cc1df50,receiver shaft,receiver brush,H04,0.5
16628c387cb7c2ea,receiver shaft,receiver motor,H04,0.75
4fd17735ff623122,receiver shaft,receiver rotor,H04,0.5
0a47c0614a3bcbba,receiver shaft,receiver tank,H04,0.0
76e45b477bdf47f7,receiver shaft,receiving shaft,H04,1.0
ce8385cebe702c35,receiver shaft,replaceable shaft assembly,H04,0.25
66bfaea95f9e407e,receiver shaft,rigid shaft,H04,0.25
6da822292a1e4281,receiver shaft,rotary receiver shaft,H04,0.5
1bfca93f0b8cefb6,receiver shaft,rotor,H04,0.25
c2df3797b281ea83,receiver shaft,shaft,H04,0.25
7e0aa6b7b6e7a542,receiver shaft,shaft collar,H04,0.0
2549333d986a6bee,receiver shaft,shaft coupling,H04,0.0
8194eed25960d9fe,receiver shaft,shaft receiver,H04,1.0
aac595e92818f159,receiver shaft,shaft ring,H04,0.0
f54a6df9905d814f,receiver shaft,shaft seal,H04,0.0
9efc1d2ad6502304,receiver shaft,steering shaft,H04,0.25
360919e7533099bb,receiver shaft,synchro receiver shaft member,H04,0.5
6c307d9437d4bafc,receiver shaft,telephone receiver,H04,0.0
9e195c033220382a,reduction factor,allocation factor,H04,0.25
8739382b87b3ceda,reduction factor,allocation value,H04,0.25
e7be9a616d5f0576,reduction factor,arbitrary factor,H04,0.5
2941ad5495a536cb,reduction factor,beauty factor,H04,0.0
9ab6e2bcff8dd3c0,reduction factor,capacity reduction factor,H04,0.5
156e4928c8990d30,reduction factor,crest factor reduction,H04,0.25
8a4f3c9792547488,reduction factor,efficiency reduction factor,H04,0.5
8705fe60cc138a7b,reduction factor,enlargement factor,H04,0.25
bf29db3d04ade065,reduction factor,enlargement factors,H04,0.25
66bbb966e004ba05,reduction factor,factor,H04,0.25
5b4fa42514ab12ab,reduction factor,factor reduction,H04,0.25
aaba24f8cabb35ed,reduction factor,factor tree,H04,0.0
d5712f21490900e2,reduction factor,fraction,H04,0.0
19ad0339da501f7d,reduction factor,image reduction,H04,0.0
c9bcf9a2c40b47a5,reduction factor,increasing by factor of,H04,0.25
e88bbfe72f2ebb19,reduction factor,magnification factor,H04,0.25
c0ec1a1b8dd24b5a,reduction factor,maximum reduction factor,H04,0.75
ee9aeb3ac9334780,reduction factor,metabolic factor,H04,0.0
310d968f24d9528e,reduction factor,parameter,H04,0.25
23bf2f44a066c60b,reduction factor,predefined factor,H04,0.25
a8ae43f3a3acbc32,reduction factor,predetermined enlargement factors,H04,0.25
037c11550aa88844,reduction factor,reduction,H04,0.25
12bc19aa8a53e5ee,reduction factor,reduction factors,H04,1.0
6c84806db4b05119,reduction factor,reduction function,H04,0.75
9b261a38b2dae17e,reduction factor,scaling factor,H04,0.5
b38122c5630fe989,reduction factor,scaling portion,H04,0.25
88cf63e7e8a34264,reduction factor,shift,H04,0.0
bd6ad86a960d4bad,reduction factor,shift values,H04,0.0
64f7dca22f80428d,reduction factor,shifting,H04,0.0
d0b8c88e2a2c43e3,reduction factor,shifts,H04,0.0
221e2d05481dfffd,reduction factor,strength reduction factor,H04,0.5
150a83b1db2fc057,reduction factor,sugar reduction,H04,0.0
adac987093181098,reduction factor,third scaling factor,H04,0.5
56820be235b8dbb7,reduction factor,value,H04,0.25
0a397d8d2df13eb9,reduction factor,zoom factor,H04,0.0
99aaf891bfd03cf1,reflection type liquid crystal display,bright crystal device,G02,0.25
36ef4ef87ae63605,reflection type liquid crystal display,bright crystal display,G02,0.5
b9c5930787def77e,reflection type liquid crystal display,bright type device,G02,0.0
96da6ad87e55c2de,reflection type liquid crystal display,bright type display,G02,0.25
db77ab38fce401c7,reflection type liquid crystal display,camouflaged circuit structure,G02,0.25
dec9bf9c479c31ab,reflection type liquid crystal display,camouflaged lamp housing,G02,0.25
8822b980ccceb495,reflection type liquid crystal display,camouflaged structure,G02,0.25
b48c3786ceac77d6,reflection type liquid crystal display,color liquid crystal display device,G02,0.5
b35cfc5f8de4d14a,reflection type liquid crystal display,crystal ball,G02,0.0
fa89d02b9f0577ec,reflection type liquid crystal display,display cabinet,G02,0.0
2972e338810a343a,reflection type liquid crystal display,display flex,G02,0.0
e5032dbef5263cc1,reflection type liquid crystal display,display reflection types,G02,0.5
570daa56e9d149a3,reflection type liquid crystal display,firework display,G02,0.0
9421eef20f638807,reflection type liquid crystal display,lcd displays reflection,G02,0.5
bebfaee132e353c6,reflection type liquid crystal display,liquid crystal,G02,0.5
722fbf83a2054afa,reflection type liquid crystal display,liquid crystal device,G02,0.5
82757bcde086c113,reflection type liquid crystal display,liquid crystal display,G02,0.5
cc836b2f81e3ded4,reflection type liquid crystal display,liquid crystal layers,G02,0.5
07d46ee660b7817c,reflection type liquid crystal display,liquid display,G02,0.25
e8e9b9c10517ace2,reflection type liquid crystal display,liquid matrix crystal,G02,0.5
eaf98c143b1cd4f9,reflection type liquid crystal display,liquid matrix crystal display,G02,0.5
958188ed1a638f42,reflection type liquid crystal display,liquid matrix type crystal,G02,0.5
56e9a42a7cb283fb,reflection type liquid crystal display,liquid matrix type crystal display,G02,0.5
b795be125de54c93,reflection type liquid crystal display,liquid matrix type liquid crystal,G02,0.5
10719f2290595806,reflection type liquid crystal display,liquid meter,G02,0.0
f707a9c8f0a94d8b,reflection type liquid crystal display,liquid type crystal,G02,0.25
419d60028f275a2c,reflection type liquid crystal display,liquid type crystal display,G02,0.5
0ddef06aa1faab54,reflection type liquid crystal display,liquid type device,G02,0.25
366c356ae39e07b0,reflection type liquid crystal display,liquid type display,G02,0.5
668eb746e5b96f9e,reflection type liquid crystal display,mobile,G02,0.25
69d336930d7a89bc,reflection type liquid crystal display,non reflective type liquid crystal display,G02,0.25
edbb437c886e065e,reflection type liquid crystal display,reflection crystal,G02,0.25
fca36a1f6a263d83,reflection type liquid crystal display,reflection crystal display,G02,0.5
ce11cf538c80766c,reflection type liquid crystal display,reflection liquid,G02,0.5
78c64a6188273d7c,reflection type liquid crystal display,reflection liquid crystal,G02,0.5
2acf154ed1ed2626,reflection type liquid crystal display,reflection liquid crystal display,G02,0.75
030854fc7b18b42c,reflection type liquid crystal display,reflection liquid display,G02,0.5
55cdeac4fd587e9b,reflection type liquid crystal display,reflection matrix crystal,G02,0.5
2824eb4dfbc21169,reflection type liquid crystal display,reflection matrix crystal display,G02,0.5
eef55d0568ca5dee,reflection type liquid crystal display,reflection matrix liquid crystal,G02,0.5
236d32c250440bf3,reflection type liquid crystal display,reflection matrix liquid crystal display,G02,0.5
6707c6a82288007f,reflection type liquid crystal display,reflection matrix liquid display,G02,0.25
608f3013a28798df,reflection type liquid crystal display,reflection matrix type crystal,G02,0.5
b914e293003ae773,reflection type liquid crystal display,reflection matrix type crystal display,G02,0.5
be65c85331883c12,reflection type liquid crystal display,reflection matrix type liquid crystal,G02,0.5
0e992d327401165b,reflection type liquid crystal display,reflection matrix type liquid display,G02,0.5
d583a6c02fed7b2a,reflection type liquid crystal display,reflection mode lcd crystal,G02,0.5
1449c87539605c88,reflection type liquid crystal display,reflection mode lcd display,G02,0.75
15ce6d4c55d9a3cb,reflection type liquid crystal display,reflection mode liquid crystal,G02,0.5
4cfa800d43275c67,reflection type liquid crystal display,reflection mode liquid crystal display,G02,0.75
3dbece3b6a0dfabb,reflection type liquid crystal display,reflection mode liquid display,G02,0.25
02bc82bd8a2ed4e7,reflection type liquid crystal display,reflection type colored liquid crystal display,G02,0.5
56c3343a02de068a,reflection type liquid crystal display,reflection type crystal,G02,0.5
b0e707f934a27619,reflection type liquid crystal display,reflection type crystal display,G02,0.5
36d6eb34ede3c45d,reflection type liquid crystal display,reflection type display,G02,0.5
f3917e6cedc53f18,reflection type liquid crystal display,reflection type display device,G02,0.5
2969a48dba1e4197,reflection type liquid crystal display,reflection type lcd,G02,0.75
07753cc6295f171d,reflection type liquid crystal display,reflection type lcd crystal,G02,0.5
cf9d37c4a5543919,reflection type liquid crystal display,reflection type lcd display,G02,1.0
af9ff9ad04958e84,reflection type liquid crystal display,reflection type liquid,G02,0.0
8795e0cc9c635a32,reflection type liquid crystal display,reflection type liquid crystal,G02,0.5
4c9f5222a14c07a5,reflection type liquid crystal display,reflection type liquid display,G02,0.25
d850b7c30c439772,reflection type liquid crystal display,reflective liquid,G02,0.5
6eb9ca146d9e751e,reflection type liquid crystal display,reflective liquid crystal,G02,0.5
dffa3d9eb96b9920,reflection type liquid crystal display,reflective liquid crystal display,G02,0.5
8d91518caaadac7d,reflection type liquid crystal display,reflective liquid display,G02,0.5
7b2ef20f3f8a7c08,reflection type liquid crystal display,reflective mode lcd crystal,G02,0.5
d3337c1393efa512,reflection type liquid crystal display,reflective mode lcd crystal display,G02,0.75
42a6d42ff1fdabf9,reflection type liquid crystal display,reflective mode lcd display,G02,0.75
cebf9ee6c4040e0d,reflection type liquid crystal display,reflective mode liquid crystal,G02,0.5
b30ea39bcb4f502d,reflection type liquid crystal display,reflective mode liquid crystal display,G02,0.75
426b5d4ee52dfbba,reflection type liquid crystal display,reflective mode liquid display,G02,0.5
d23dfede6bfa1de4,reflection type liquid crystal display,reflective panel,G02,0.5
9abe559f5d2e7370,reflection type liquid crystal display,reflective type crystal,G02,0.5
69e1546ccc94d0f6,reflection type liquid crystal display,reflective type crystal display,G02,0.5
ac72ee179e50fa84,reflection type liquid crystal display,reflective type lcd crystal,G02,0.5
6779f30c1a35c164,reflection type liquid crystal display,reflective type lcd display,G02,0.75
dfaffa0afa34f62a,reflection type liquid crystal display,reflective type liquid,G02,0.5
2102d25f36c50f50,reflection type liquid crystal display,reflective type liquid crystal,G02,0.5
f2b10c289f55f38f,reflection type liquid crystal display,reflective type liquid crystal display,G02,1.0
e2c8b118edcfcb84,reflection type liquid crystal display,reflective type liquid display,G02,0.0
4b6e7138c56d7a99,reflection type liquid crystal display,total reflection type liquid crystal display panel,G02,1.0
2a440ca0e1bb93f5,reflection type liquid crystal display,tv,G02,0.25
029ae95544a23d78,reflection type liquid crystal display,type of leaf,G02,0.0
b85a13161b25017f,request buffer,access request,H04,0.25
b0bedef7419dc0ae,request buffer,buffer,H04,0.5
6badb39a0f261e40,request buffer,buffer image,H04,0.0
a6032794cf48e536,request buffer,buffer media,H04,0.0
657c0243182c46b1,request buffer,buffer zone,H04,0.0
f78c081d0061abb3,request buffer,cache,H04,0.5
18c512a35c76aaae,request buffer,cache buffer,H04,0.25
e509bfa4c408d5aa,request buffer,cache table,H04,0.25
576922e1234a5cf3,request buffer,data buffer,H04,0.5
d3d95b108c3d3266,request buffer,data queue,H04,0.5
e0d32e776f1b56a1,request buffer,data request buffer,H04,0.75
892376555983f14d,request buffer,database,H04,0.25
978473e0a6ed7190,request buffer,database in order,H04,0.5
b0d24f5684bc7225,request buffer,database order,H04,0.25
3fb81054915173cf,request buffer,deny request,H04,0.0
2edad17b0dc61630,request buffer,ingress buffer,H04,0.25
71e67f0c1db1eca1,request buffer,memory request buffer,H04,0.75
022b7995fe3ad9bd,request buffer,network data buffer,H04,0.5
ce331f3044faaba6,request buffer,network request buffer,H04,0.5
44e45a5a3bce6145,request buffer,outgoing buffer,H04,0.25
2ea6683f88ced16a,request buffer,queue,H04,0.5
0f3386f6766a358b,request buffer,read request queue,H04,0.5
7c548aed5ecb3659,request buffer,receive request,H04,0.25
dac2bb7e21db49d4,request buffer,repeat request buffer,H04,0.5
17d292c917d23c8b,request buffer,request,H04,0.25
a8a83b817c715795,request buffer,request buffer memory,H04,0.75
c572c9494468fcbf,request buffer,request buffer pool,H04,0.5
c55c09c511cb86c1,request buffer,request buffer queue,H04,0.75
71d891c79c1a89cd,request buffer,request database,H04,0.5
b9a946f272c36c67,request buffer,request for leave,H04,0.0
cb687f535276a5aa,request buffer,request in list,H04,0.25
8252fd0df1e22e7d,request buffer,request in table,H04,0.25
aee050f9381dfc57,request buffer,request letter,H04,0.0
750e69231cd30f66,request buffer,request memory,H04,0.75
cdcff55197fa1e63,request buffer,request queue,H04,0.25
36ea32cc0913d003,request buffer,request remote authorization,H04,0.25
c8f95567de2ce587,request buffer,request storage list,H04,0.25
c4f9c33dd79b0ab7,request buffer,request storage table,H04,0.25
f33c7c097091abf6,request buffer,request table,H04,0.25
402262c58683ad80,request buffer,response buffer,H04,0.25
d487b70d09b3f64d,request buffer,storage,H04,0.5
fe0cfa8a9848e3ee,request buffer,storage database,H04,0.25
33236696b509860f,request buffer,storage database order,H04,0.25
f480ae48e7958f77,request buffer,storage in order,H04,0.25
7b2828a8c7b2a621,request buffer,translation request buffer,H04,0.5
78b96b8455278d56,select unit,3 to 1 multiplexer,H04,0.25
5242d8a8dd21d094,select unit,bistable digit select unit,H04,0.5
997e4a080fb7518b,select unit,bit selector,H04,0.5
b2082db4663128b2,select unit,cell selection circuit,H04,0.5
3ba2d757a023924d,select unit,compare select unit,H04,0.5
fac60ae3879f233b,select unit,data input multiplexer,H04,0.25
78371b13cd00a523,select unit,developer collection unit,H04,0.25
808a28b46c178e5c,select unit,drive signal,H04,0.5
c6cf1721eb036845,select unit,dust collection hose,H04,0.25
b3d0e6d262e6e1cc,select unit,ejection modules,H04,0.5
4d36905be03dd173,select unit,machine selection,H04,0.0
1fb4242ec251fab0,select unit,mobile unit,H04,0.0
f67ca59a098755b6,select unit,output counter,H04,0.5
bb122e9791f3d9ab,select unit,output select circuit,H04,0.5
515837c80f58ed99,select unit,power unit,H04,0.0
65df430a39e0fd0c,select unit,row select decoder,H04,0.25
5cb7986f40c54e74,select unit,select brands,H04,0.0
681b41f9f128bac2,select unit,select locations,H04,0.0
bb93cb1eb168a916,select unit,selection device,H04,0.75
c583f5b72eaef09b,select unit,slip ring mechanism,H04,0.25
88eee502cba369cb,select unit,storage unit,H04,0.0
5f51cee2018edd29,selected operation,image operation,H04,0.5
259842c9789dc514,selected operation,imaging,H04,0.25
6346194674d4b86b,selected operation,individual operating mode,H04,0.5
d55b0b3a78d95974,selected operation,lens shooting,H04,0.0
6b7a7dbe8b2d7805,selected operation,modification,H04,0.5
230faecb1571bc5f,selected operation,operation mode,H04,0.25
72b07ced80c9d3f1,selected operation,operation selected,H04,1.0
1a011d052f06e14b,selected operation,operation theatre,H04,0.0
03aab0d40f879b6f,selected operation,performing selected operation,H04,0.75
8b8d8889be0facf2,selected operation,plant selection,H04,0.0
2e03aed3ab5e9313,selected operation,preprocessing step,H04,0.5
939c9243c2b137a6,selected operation,processing,H04,0.25
986d9830f1fd4b64,selected operation,processing operation,H04,0.5
657756e88d813d7c,selected operation,processing step,H04,0.5
33bbce5f4ec167c7,selected operation,selected function,H04,0.5
89a03b1dcbebf386,selected operation,selected logic operation,H04,0.75
8dd9451e6083960b,selected operation,selected mechanism,H04,0.75
a8ddcf168387e3c8,selected operation,selected memory cell,H04,0.25
a390e20d6b9d6214,selected operation,selected menu,H04,0.0
f0186b9e7a3a198d,selected operation,selected operation mode,H04,0.75
1993610eaaf93efb,selected operation,selected operation state,H04,0.75
116a2bd7d6ed96f9,selected operation,selected original content,H04,0.25
c28a515b69b3fd94,selected operation,selected output,H04,0.25
0b013e5a980688d1,selected operation,selected recipe,H04,0.0
22dd8a0f1499ee7a,selected operation,selected single strategy,H04,0.25
74b7d64633b1c9c7,selected operation,selected species,H04,0.0
2b795f5cf7de5c91,selected operation,shift operation,H04,0.25
0d61fef440a29f33,selected operation,shooting,H04,0.0
6f4652db7dab4bcf,selected operation,surgical operation,H04,0.0
fd9c7f8147807c2d,selected operation,transformation,H04,0.5
6d2ea48ba8faaf0b,selected operation,user selection control,H04,0.5
017ea40743199855,send to control node,control anger,H04,0.0
46342a464f59a433,send to control node,controlling mechanism operator,H04,0.5
57151d854472ba8a,send to control node,forward market,H04,0.0
21809bdbf6037284,send to control node,forward to node,H04,0.5
50cd3c1af416fac6,send to control node,lymph node,H04,0.0
86edb06c57603b70,send to control node,receive control signals,H04,0.25
e3e9cf97c8e72236,send to control node,receive from the control unit,H04,0.25
f89686cca84d7b56,send to control node,receiving data,H04,0.25
340b530bc03f37db,send to control node,response from control system,H04,0.25
3ba4268dea7bfad6,send to control node,send by node,H04,0.25
70be233eebd485b7,send to control node,send control signals,H04,0.5
383aa1651d5d99a9,send to control node,send flowers,H04,0.0
8e5ac2e09166141f,send to control node,send from node,H04,0.25
5371413668d35ac8,send to control node,send mail,H04,0.0
ed2668900a99542c,send to control node,send node,H04,0.0
2856d93f6e06b76e,send to control node,send to control,H04,0.5
f7bdbcf9a64c8a7b,send to control node,send to control center,H04,0.75
368c4b5a590a1fec,send to control node,send to control circuit,H04,0.5
1b653f2d2299f15c,send to control node,send to destination node,H04,0.5
833ef329d2eebfb6,send to control node,sending message,H04,0.5
4ca26843a906c5f4,send to control node,sending response,H04,0.25
90bd2d08bdd12cd4,send to control node,sending to control node,H04,1.0
95a4286812c9d51f,send to control node,sent to smartphone,H04,0.25
297229869cc98430,send to control node,to control node send,H04,1.0
b40d82f877ad5362,send to control node,transfer to control node,H04,0.75
86861ed1a03b58ec,send to control node,transmit to control node,H04,0.75
f0fe717ac3704820,send to control node,vehicle control,H04,0.0
66aa1781318b04c2,service processing unit,bike service,H04,0.0
b0a3710c45c5fe8c,service processing unit,central processing unit,H04,0.25
347ba6bb515a431e,service processing unit,connection control unit,H04,0.25
324e3cf35e9364f4,service processing unit,cp information requesting program,H04,0.0
698b73a37b0582ff,service processing unit,cp information requesting unit,H04,0.0
7e30897a935f34b1,service processing unit,cp ns requesting program,H04,0.0
8530c0a7920ea9bd,service processing unit,cp ns requesting unit,H04,0.0
d9405a158806210f,service processing unit,cp request unit,H04,0.0
ce46aef69f68ea5b,service processing unit,cp requesting method,H04,0.0
f285689c13becbd6,service processing unit,cp requesting unit,H04,0.0
02a166cd58b29a96,service processing unit,data processing service,H04,0.5
5007411f698f29c6,service processing unit,food processing,H04,0.0
130434247b28f4b4,service processing unit,interface processing unit,H04,0.5
6b892b1b5514f4c7,service processing unit,iq generator,H04,0.0
2ab382333aceb2c6,service processing unit,key service unit,H04,0.25
d3a4d2539a115a59,service processing unit,management device,H04,0.25
a7b752042e5c824b,service processing unit,management server,H04,0.25
f592aa77b9b2b620,service processing unit,media pipeline,H04,0.5
a05800729584bc30,service processing unit,media server,H04,0.5
ab6a2a51bc82b9a1,service processing unit,network,H04,0.25
6c537130f4891483,service processing unit,passenger service unit,H04,0.0
2960da2e1eb3788f,service processing unit,payment processing service,H04,0.25
8c57fb7aed280d81,service processing unit,prediction processing unit,H04,0.25
8ae4d4bb241f8744,service processing unit,processing service,H04,0.5
11f65c1b05eaae9c,service processing unit,protocol processing,H04,0.25
bb9e7039fdf33e2c,service processing unit,request module,H04,0.25
e98dd223aec4726e,service processing unit,request unit,H04,0.25
102b44ea2bedd014,service processing unit,requesting module,H04,0.25
514710f9cf2519d1,service processing unit,requesting unit,H04,0.25
48c8456a1e871f50,service processing unit,rna processing,H04,0.0
15e7c0b3a3c20167,service processing unit,server,H04,0.25
b94724a59eea10d6,service processing unit,service control unit,H04,0.75
461e650972770118,service processing unit,service data unit,H04,0.25
af526fa2fe6906d8,service processing unit,service device,H04,0.5
d1cbd2d6ce89811f,service processing unit,service dispatching module,H04,0.5
28bf5a48be96a4ca,service processing unit,service processing,H04,0.5
63a61281232ce303,service processing unit,service processing board,H04,0.75
b81c68c0969a6f5c,service processing unit,service processing device,H04,0.75
31cefc00c595fc11,service processing unit,service request device,H04,0.5
dd4b1b1d42971d78,service processing unit,service request unit,H04,0.5
e0d22431a44fef2d,service processing unit,service server,H04,0.25
73227eb5b0fb8b32,service processing unit,service storage device,H04,0.25
8f76474375eab4a2,service processing unit,service storage unit,H04,0.25
bdc1297263d238c4,service processing unit,service subsystem,H04,0.25
73a62d895b848375,service processing unit,signaling processing unit,H04,0.5
4906075b045cc89c,service processing unit,sound processing unit,H04,0.25
15aa58b9f4b97752,service processing unit,standard unit of current,H04,0.0
4ca70e82e6121de2,service processing unit,tv service processing unit,H04,0.5
7c7c3467da3efb24,service processing unit,word processing,H04,0.0
484475c226d95b67,sheet supply roller,balance sheet,H04,0.0
e2781de12f42339c,sheet supply roller,conveying belt,H04,0.5
31aa2556ef0d4ac4,sheet supply roller,conveying roller,H04,0.5
0dcbf64c0539f04b,sheet supply roller,cover sheet,H04,0.0
1ac5db86d7694a58,sheet supply roller,electricity supply,H04,0.0
04d81874a1a529fc,sheet supply roller,feed roller,H04,0.25
722b8bf1f926c8ac,sheet supply roller,idle roller,H04,0.75
1f1cc4b472d39e36,sheet supply roller,metal sheet,H04,0.25
3bb62f1ec51ce18e,sheet supply roller,milk supply,H04,0.0
197006bb280cfb0c,sheet supply roller,multi cutter paper tube,H04,0.25
e329ff425fe52152,sheet supply roller,narrow belt,H04,0.0
b515232ad61d051d,sheet supply roller,paper cutter,H04,0.25
e2402427f1589d5b,sheet supply roller,paper drawing portion,H04,0.5
3d5a777ab47b8f39,sheet supply roller,paper drawing roller,H04,0.75
7cb760fe88afaa4d,sheet supply roller,paper feed portion,H04,0.5
fbd70b57096a7397,sheet supply roller,paper feed roller,H04,0.75
56aa31baa5daee37,sheet supply roller,paper feed rollers,H04,0.75
6cf9d729f638365b,sheet supply roller,paper roller,H04,0.5
aeb0e7ac4b000312,sheet supply roller,paper supply roller,H04,0.75
cedb084a41d2f78c,sheet supply roller,paper transport,H04,0.0
244d001224275f99,sheet supply roller,paper transport roller,H04,0.25
6dedcda5d8c1d25f,sheet supply roller,paper transport rollers,H04,0.0
39e7446a098a1c04,sheet supply roller,roller coaster,H04,0.0
9450e2bc3bf8cfcf,sheet supply roller,rolling machine,H04,0.25
bee5bbeddc6a7d52,sheet supply roller,rotatable sheet supply roller,H04,0.75
91f13ea97a585d1a,sheet supply roller,self sealing ability,H04,0.25
e9eb5b7585e0933a,sheet supply roller,sheet collection roller,H04,0.5
4cfa0af5c5b016f9,sheet supply roller,sheet discharge roller pair,H04,0.0
c96f6f3ae9f50ba2,sheet supply roller,sheet drawing portion,H04,0.5
b76a87fa324bebfd,sheet supply roller,sheet drawing roller,H04,0.75
12f5c01f448a22a3,sheet supply roller,sheet feed portion,H04,0.75
63c50e1be1dc97e4,sheet supply roller,sheet feed roller,H04,0.75
3ced908565efaf03,sheet supply roller,sheet feed rollers,H04,0.75
3406bd540f96557c,sheet supply roller,sheet feed transport roller,H04,0.75
888621feb65ba3a4,sheet supply roller,sheet feed transport rollers,H04,0.25
75f637bbb15540c9,sheet supply roller,sheet feeder,H04,0.5
23e2ecaf1c8a8343,sheet supply roller,sheet feeding roller,H04,0.75
7b8c6daabc494c3d,sheet supply roller,sheet roller,H04,0.5
7bf578e583e36dd3,sheet supply roller,sheet supply machine,H04,0.5
94e22051d3c099e7,sheet supply roller,sheet supply roller device,H04,0.75
346274e30837de69,sheet supply roller,sheet supplying roller,H04,1.0
8713ab46fd1d3a51,sheet supply roller,sheet transport,H04,0.0
84521cabcb583f89,sheet supply roller,sheet transport feed roller,H04,0.75
b59ed1427f38cdb2,sheet supply roller,sheet transport feed rollers,H04,0.75
88964b5793576487,sheet supply roller,sheet transport roller,H04,0.25
881a780d99f2d87d,sheet supply roller,sheet transport rollers,H04,0.25
ee58eac12537dc54,sheet supply roller,sheets transport feed roller,H04,0.75
06866acf3c5be989,sheet supply roller,sheets transport feed rollers,H04,0.75
3d993788452d087e,sheet supply roller,sheets transport roller,H04,0.25
4e0ac596393e3189,sheet supply roller,sheets transport rollers,H04,0.25
0fafe1d47e8ed396,sheet supply roller,supply chain,H04,0.0
91a849c252ea0e12,soft polymeric,compressible polymeric,H04,0.75
a90f30274db0d823,soft polymeric,flexible polymer,H04,0.75
9073b3ec3622e5f0,soft polymeric,hard plastic,H04,0.25
6f74040011cb4c5b,soft polymeric,hard polymer,H04,0.25
2e69f83920bdaef2,soft polymeric,hard polymeric backing,H04,0.25
89eefbd5f5c4399a,soft polymeric,hard polymeric constituent,H04,0.25
be94b45ed6565f28,soft polymeric,hearing aid,H04,0.0
cf85e6b544fa01d4,soft polymeric,organic material,H04,0.25
1d1200704c4d1938,soft polymeric,pliable polymeric,H04,0.75
5c48cb130eb08658,soft polymeric,polimer body,H04,0.5
a3b9ce73f2c5ffd7,soft polymeric,soft as a feather,H04,0.0
e5e939b07c0ed584,soft polymeric,soft cakes,H04,0.0
dd8c8ae8beb549c7,soft polymeric,soft clay,H04,0.0
33bec780e6128e38,soft polymeric,soft cloth,H04,0.0
f4124f194596df16,soft polymeric,soft magnetic powder polymer,H04,0.5
d409098b12866d51,soft polymeric,soft polymer lense,H04,0.5
8a686c284c3444ec,soft polymeric,soft polymeric body,H04,0.5
8477a020134e208b,soft polymeric,soft polymeric material,H04,0.75
dad701fbb9247b13,soft polymeric,soft polymeric sheet,H04,0.5
65754b7d0ef59257,soft polymeric,soft skills,H04,0.0
5a115a5edff58109,soft polymeric,soft water,H04,0.0
2297def28296b3ce,soft polymeric,thermoplastic,H04,0.25
1339ea650315b489,source channel,channel,H04,0.5
025ab14f1028f584,source channel,systematic channel,H04,0.0
3ded7bd449de63db,source channel,systematic linear,H04,0.0
912f794c3edf57d9,source channel,turbo,H04,0.0
d4f5cd38f17f2fe0,source channel,turbo linear,H04,0.0
cfbee4232febe009,split into flows,current flow,H04,0.25
c877b1a9f2c8d028,split into flows,disparate flows,H04,0.5
5c0a482d185773bc,split into flows,divide into flows,H04,0.75
5130b1ef2bd4f7bb,split into flows,divide into separate flows,H04,0.75
d5dca85d58d0fd91,split into flows,divide into signal,H04,0.5
dfd2ff59427b3f56,split into flows,flow meter,H04,0.0
950a86f297963df1,split into flows,fusing images,H04,0.25
b9d1a2c63c1a37cd,split into flows,fusing operators,H04,0.25
c2226ea935fbbbde,split into flows,fusing several lengths,H04,0.25
0e36ca6426aa5ff6,split into flows,partition into flows,H04,0.75
faf98a71106279ac,split into flows,river flows,H04,0.0
8144419227205ae5,split into flows,signal flow,H04,0.25
99febc9781be5cd3,split into flows,split case pump,H04,0.0
fa422e629bd431c7,split into flows,split flow arrangement,H04,0.5
32538aeafdd91d85,split into flows,split flow communications,H04,0.5
